,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
53034,"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Space Grey (Certified Refurbished)",,355.98,5,"The cell phone IP 6 is excellent, without scratch or fault. But the charging unit heats up, perhaps it's normal, but it is worrying. I lost my IPh. 5 , fried by the charger in South America (200 volts).",0.0
12019,Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,3,Seems to have a ringer volume problem.,0.0
150094,"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Yellow",BLU,92.0,5,Excellent!,2.0
125240,BLU Life 8 XL Smartphone - Unlocked - Global GSM - Pink,BLU,2000.0,3,Lots of problems with charging phone. ..,1.0
185308,HOMTOM HT17 4G LTE Android 6.0 Smartphone 5.5 Inch IPS MTK6737 Quad Core 64bit Android 6.0 1GB+8GB 3000mAh OTG 13MP Fingerprint (dark blue),HOMTOM,83.49,4,Great device,0.0
400774,Studio 7.0 LTE - Smartphone - GSM Unlocked - Gold,BLU,,3,It's a little laggy. Some options don't work such as USB ? On mine anyway. But I like it..,0.0
306689,Samsung Galaxy Ace 2 i8160 Black Factory Unlocked 4GB 5MP Droid,Samsung,99.99,5,BUEN TELEFONO,0.0
40482,Apple iPhone 5s 16GB (Silver) - Verizon Wireless,Apple,149.99,5,The phone is in excellent condition as advertised. I love it!,0.0
142869,"BLU Studio 6.0 Unlocked Cellphone, White",BLU,971.6,1,"I previously owned the Blu Studio 5.5 and so thought to upgrade to the larger Studio 6.0 would be great. I was looking forward to the better quality camera in addition to the larger phone overall. With prime, I got the phone the next day and was thrilled. The look and feel of the phone far exceeded my expectations and I was happy at first. But that quickly faded as the first day I realized the speaker quality is really poor on this particular phone. My son went all over the Internet looking at reviews trying to find out if this was a flaw in this particular model or maybe I got a lemon. None of the reviews mentioned anything regarding the volume being low on this phone so we tried different things. Nothing worked. I have slight hearing loss, very slight, but this was ridiculous. I tried to deal with it because I did like the phone very much. However, on the 29th day, the speaker went out completely. The phone would ring and there was no sound at all. Thankfully, I was able to return it and get a complete refund. I am a little sad and wish it was not sold through a 3rd party seller though because in that case I would probably risk trying another one if it was through Amazon itself. I did love most of the features of the phone. The responsiveness of the screens was not as fast at the 5.5 though.",2.0
412482,"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)",ZTE,379.98,5,The Phone is really good. I just wash if the camera button can take you to the camera immediately,0.0
409066,VERIZON WIRELESS CELL PHONE SAMSUNG U460 INTENSITY II BLACK PHONE NO CONTRACT REQUIRED IN ORIGINAL BOX WORKS ON VERIZON WIRELESS OR PAGE PLUS NETWORK ONLY,Samsung,13.95,1,All I can say is this item is not what I thought it would be and was very disappointed in it.,
354446,"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, White",Samsung,350.0,5,"works in mexico, is fast a have fingerprint sensor",0.0
127234,BLU LIFE ONE X2 - 4G LTE Unlocked Smartphone - 64GB+4GB RAM - Grey,,199.99,4,Very nice phone.,0.0
41395,Apple iPhone 5s 16GB Unlocked GSM 4G LTE Smartphone w/ Fingerprint Sensor - Space Gray,Apple,74.5,5,Working perfect :D,1.0
68273,Apple iPhone 6s Plus 16GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Silver (Certified Refurbished),Apple,499.99,5,Increíble ‼️‼️‼️Gracias,2.0
265818,"Nokia E71x Unlocked Phone with QWERTY Keyboard, 3.2 MP Camera and Dual-Band 3G (Black)",Nokia,59.99,5,"I've been really aggrevated with a variety of recent phones because I could not hear or be heard clearly on them. This phone has excellent voice clarity, and seems to find a strong signal where ever I go. The interface took a little getting used to, but now I navigate around on it without problem. I'm 51, and I like how I can use it without needing my reading glasses. The camera takes decent (not great) shots, but is very easy to use. I did need to call AT&T and have data blocked on the phone, because I don't subscribe to a data service plan and AT&T loves when you use it anyway to charge a small fortune per KB. The phone works great on wi-fi, and synchs easily to my Outlook 2010 calender and task list. The GPS takes awhile to find satellites, but then works very well with spoken turn-by-turn directions that equal my Garmin. The keyboard is small, but my thumbnails always seem to end up hitting the right key. Overall I'm very pleased. I wish I had taken this path much sooner than I did.",0.0
265920,"Nokia E71x Unlocked Phone with QWERTY Keyboard, 3.2 MP Camera and Dual-Band 3G (Black)",Nokia,59.99,5,"I have had my E71 for about 6 months now and have nothing but praise for it. I upgraded from E62, so initial difference was huge. But once I got to use more features over the months, I realize this is no ordinary phone.What I like:1. Awesome build quality, no moving parts, no squeaky sound, top quality materials2. Probably the best form factor smart phone in the world. Not too narrow so it will slip from hand, not too wide to bulge out from pockets, easily fits regular sized palm. Easy to type messages, emails with one hand3. If there was a fashion show for smart phones, E71 would win it hands down. I got steel and gray and it looks serious business and smart stylist at the same time.4. Battery, battery, battery. It lasts me 3 days on one charge with good about of browsing, phone calls, skype and push email (sync-ed hourly)5. Call quality is top notch, as expected from a high end Nokia product, with excellent clarity.6. Very good speaker, for use as Speakerphone or playing music or read messages automatically.7. Beautiful, crisp screen. I miss the big screen on my earlier E62 and I think it was the best small screen ever for watching movies, videos etc. E71 has the same screen quality but only slightly smaller due to phone size8. Processor and Symbian S60 3rd Edition work great together and menu navigation, apps run fast on E719. Nokia calendar and Message notification on home screen keeps my life totally in control. After I got this phone, my laptop sits closed for weeks. This phone will let you ""work from phone""10. Documents processing - I edit Word and Excel docs on this phone, also read documents in pdf. No problem whatsoever.11. Add on apps for Symbian enables me to be constantly be in touch with family, friends and the world. I installed France24 for live news, Google Mobile for searching, maps. I installed Fring to use Skype, Google talk Twitter all on one interface. I use MobiReader for reading ebooks12. Nokia's free email (Nokia Messaging) client has a crisp, beautiful interface. I like it even better than Gmail for mobile. Sync is customizable (frequency, how much email etc)13. FM radio is excellent, although not many probably use it. I catch my channels when workload is light.What I don't like:1. E71 comes with basic cheap earphones, you might need to upgrade to something better, preferably with Bluetooth wireless2. Camera is not great, but I don't use it much3. Nokia's Ovi store does not have much content. There are not many professional looking themes. But you could downloaded nice themes from S60 app sitesOverall, I don't think there are many smart phones (or even phones) out there that stack up to E71. Go and get it. If you can, buy the unlocked E71 and not E71x from AT&T that is loaded with slow bloatware.",2.0
107058,BLU Advance 4.0L Unlocked Smartphone -US GSM - White,BLU,47.97,1,Bought for my son and the SIM card doesn't fit. It's a standard SIM card these days (mini) from TMobile so it should work but the slots for the SIM cards are too big. I even tried the scotch tape trick another reviewer posted and turned the card around every which way I could think of and it just wont fit enough to be recognized. Emailed BLU directly and all I got was instructions to hard reset. How exactly does a hard reset fix a problem that others clearly have?!,0.0
175481,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,4,Everything arrived fast and we'll packaged. Watch does what I expect it to and is a fun little gadget.,0.0
342742,Samsung Galaxy S4 I9500 16GB Unlocked GSM Octa-Core Smartphone w/ 13MP Camera - Black,Samsung,309.99,1,after i got this phone it worked for four days and never did again! i was told that the mother bored of this phone was faulty only to order this phone and have none after that smh!,0.0
273268,Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - Red,Nokia,149.35,5,"The phone is unlocked, it came from Africa, Uganda, so this may not the best, but it's fine.The phone itself is 821 version, that means most common version with most of the upgrades available. The windows marketplace can be changed to US or any other country by changing the region, so it's great as allow to get any app of any market you want.",4.0
367593,"Samsung Galaxy S6 G920I Factory Unlocked Cellphone, 32GB, Platinum Gold",Samsung,319.99,5,All ok. Perfect. Thanks for all,1.0
80261,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage",ASUS Computers,229.0,5,"Love this phone. It's not perfect, I have a few issues getting it activated on MetroPCS, other than that it's awesome for the price. The reviews about all the bloatware on the phone worried me, but no issues so far. Battery life isn't the best. The low light camera is amazing.",0.0
325899,Samsung Galaxy Note 4 N910a 32GB GSM Unlocked Smartphone Frost White (Certified Refurbished),Samsung,449.99,1,"Got my note 4 (refurv)black last week and was so delighted to see the fone is in A+ condition. After couple days of charging, I've noticed that it will charge up to 80% only (overnight charge) And sometimes up to 60% to 65%...and the battery is draining so fast even if iam not using wifi...I guess I got the bad apple...",6.0
59070,Apple iPhone 6 Plus Gold 64GB Unlocked Smartphone (Certified Refurbished),,449.99,5,great phone great size as described,1.0
126948,BLU Life One X - 4G LTE Smartphone - GSM Unlocked - White,BLU,78.39,5,"Is a great cell phone!!!!The cell phone have an 1.3 GHz Octa-Core Mediatek 6753 with MALI T720 GPU, have the ability to manage a lot of apps at the same time. Fast response and great to play games.The 13MP rear camera take greats photos, record video in 1080p and in low light conditions, the flash does a great job. The 5MP front facing camera with flash is excellent for selfies and have a wide angle helping to get more in the picture.For videos, the 1080p Display is awesome...you can see content in full 1080p with no lag and is great!!!The battery of 2900 mAh is very good. With full load in apps and calls the durability is for all day (unplugged the charger at 6:00AM and 9:00pm still have 15%), and in standby the durability is for 2 days.The phone comes with all the basic accesories, the Microusb cable, Wall Charger, InEar Headphones (Good Quality), a screen protector and a flip cover case with a window that allows to take the phone call and control the music player without opening the flip cover.In overall, the phone have a great metallic desing (Yes, the body is real metal) and is super light weight.",0.0
66800,Apple iPhone 6s 64 GB US Warranty Unlocked Cellphone - Retail Packaging (Space Gray),Apple,569.99,5,The itam is great.,
330476,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,2,this phone has never worked properly. att could not get the internet funtion to work and you cant text images. learned a lesson,0.0
