,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
265508,"Nokia E71 Unlocked Phone with 3.2 MP Camera, 3G, Media Player, GPS with Free Voice Navigation, Wi-Fi, and MicroSD Slot--U.S. Version with Warranty (White)",Nokia,193.5,5,This phone met my expectations on all levels being sleek and stylish and enhanced communication features which catered for mostly the corporate users rather than the blackberry crazed txtin zombies. While it's main competitors at the time were the blackberrys and iphones in term of feature set it stands out in a class of it's own and has created a niche market where Nokia could find itself.The build construction is simple and unique and it feels sturdy in your hand (from the weight which is not a deterrent). The battery life is also a plus since there aren't many bloatware/heavy OS running in the background that takes out battery power and offers great reception and audio quality in weak signal areas which seems to be a Nokia trademark.I highly recommend this phone even though I bought it a long time back (2009/2010) it being 2013 and I am using it should be a testimony of how it stands the test of time.,3.0
267479,"Nokia Lumia 1020 RM-877 GSM Unlocked 32GB Windows 8.1 4G LTE Smartphone - Black (International version, No Warranty)",Nokia,337.0,5,Excelente,0.0
293722,"Polaroid A6WH 6"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White",Polaroid,116.0,1,This phone is very flimsy. Broke almost in half. Don't even know how it broke.,1.0
201983,Huawei Mate 8 Premier Dual NXTAL10 64GB M.Brown,Huawei,494.55,5,"Great product, great performances, some issues at the beginning to switch from Chinese language to Italian, and some residual software in Chinese (I do not change firmware) nut product is surely appreciated. Over the expectation the battery.",
216167,"LG G2 D801 Unlocked Cellphone, 32GB, Black",LG,274.0,4,Nice,0.0
391371,Sony Xperia X Compact - Unlocked Smartphone - 32GB - White (US Warranty),Sony,499.99,3,Is this phone 4G LTE. I have it activated by ATT and not able to get the 4G signal after several calls to their customer service.,1.0
34948,Apple iPhone 5c 8GB (Yellow) - Verizon Wireless,Apple,179.99,5,Great.,0.0
191376,HTC Inspire 4G A9192 Unlocked GSM Smartphone w/ 8MP Camera - Red,HTC,44.99,5,i just got this phone yesterday from the seller wireless warehouse usa and i love the phone no glitches its perfecttttttttttttttttttt i deff wil be ordering again but the only problem is the wall charger stopped working after 1 use thoupdate- i i contacted them about the charger and the battery because the battery was stuck on 20% and wouldnt charger they sentme a new charger and battery with no problems very polite i deff wil be ordering from them again 5 stars,2.0
298547,"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0"" Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (International and Domestic use)",Posh Mobile,129.88,5,Excellent quality product. Prompt service. Thank you.,0.0
356563,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Blue",samsung,172.0,5,"I love this phone ,it has so my great apps and is easy to use.",1.0
145508,BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),BLU,99.99,5,Seems to do the job.,1.0
118766,BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139.0,4,"First off I bought this phone because I broke the screen on my prior phone. In searching for a replacement, I examined what I used my prior phone to do. I needed something to make calls on, texting and checking email on the go. Yup, thats it. While I previously spent more money for a phone that had blazing fast graphics, top of the line camera, etc. I found I rarely if even used those functions. In that regard this phone meet all my expectations. I could stop the review, but we add few extra details since I did ""downgrade"". The camera is horrible, focusing takes far to long rendering it virtually useless. (I took about 10 pictures in 1 1/2 years on prior phone so not a deal breaker) This phone only has 8GB ram, my prior phone had 32GB, I was surprised how quickly I ran out of space, but 64GB expansion card is only $15. Speaker phone is great, very loud, that being said so is the morning alarm if you forget to set the volume! Plays music and video without any problems, app management software must be well designed I've opened every app on the phone and experienced no hangups or slow downs. I do play one video game that does hangup a little, but still playable, if your looking for something for gaming you'll need to find another phone with more ram. Battery is awesome, streaming music from internet to my Jambox all day (9 hours) and still had 50% battery at end of the night. If the camera had performed better this would have been 5 star review. I deducted 1 star simply because manufactures description doesn't match my experience. Per below ""You deserve top notch picture quality and you will get just that with an 8 Megapixel main camera or the front 5 Megapixel selfie camera."" Camera under performs. I bought and paid for my phone and I'm offering you my unbiased review, hope it helps.***Couple weeks in and still happy with my purchase. I've still had no problems installing or using apps. Battery is gotten even better, I used to charge my Fire Phone at work mid day to prevent my phone from dying, but this phone can go two days with heavy usage no problem!",1.0
319761,"Samsung Galaxy J7 J700M, 16GB, Dual SIM LTE, Factory Unlocked - Gold (International Version)",Samsung,227.99,2,The keys seem as though they may give me sticky problems in the long run.. also I've been trying to use it as a hot spot as I've done with other phones and to no avail.,1.0
61972,"Apple iPhone 6, Gold, 128 GB (Sprint)",Apple,620.0,5,Great phone works fast and love the product,2.0
179687,CNPGD® [U.S. Warranty] Multi-function Smartwatch + Watch Cell Phone Black,CNPGD,39.99,5,works as described,0.0
231469,LG Nexus 5X Unlocked Smartphone - Mint 32GB (U.S. Warranty),LG,578.0,5,Replacement for a Nexus 4. Very happy. This is great phone for an excellent price compared to other models/manufacturers.,0.0
156356,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,5,"What a phone, it is fantastic.....",0.0
350182,Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM Android Phone - Gold,,299.0,5,my wife loves it,0.0
238045,LG V10 H962 Dual SIM 64GB 5.7-Inch Factory Unlocked Smartphone - International Version No Warranty (Brown Beige),,505.0,5,Great phone go LG!!!!,1.0
395233,"SONY XPERIA Z3 D6603 5.2"" White 16GB IP65/IP68 FactoryUnlocked LTE 4G 3G 2G GSM Cell Phone - International Version No Warranty",,449.17,5,I am very satisfied and happy with my new phone! Amazon box was slightly damaged but everything inside was perfect. Was hesitant before I bought it because there was some bad reviews but do not listen to them. EVERYTHING IS BRAND NEW and in mint condition! Love my new Sony Xperia Z3,0.0
112011,BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,4,"As long as you do not expect it to be a smart phone you will be ok. Its unlocked and will work on any GSM, The camera is ok the picture look better when you send them then they do when you take them, I don't know why but it does.",0.0
381028,Samsung Rugby 2 A847 Unlocked GSM Ruggedized Phone PTT GPS 3G,Samsung,39.24,4,"was brand new in the box, as advertised. However it was not unlocked. Had to call AT&T to get it unlocked. Worked fine after that",0.0
312858,Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),Samsung,179.99,5,Great phone for the price,0.0
358232,"Samsung Galaxy S5 SM-G900H Factory Unlocked Cellphone, International Version, Black",Samsung,339.99,1,"bad bad bad, i repair this cellphone twice",0.0
41164,Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,4,A good phone overall looks as described. No scratches on the front whatsoever. Also here a day earlier than estimated time. If you are looking for a phone with an acceptable price you should try this! Also functional.,0.0
222701,"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)",LG,164.99,3,"Phone arrived fine, great shopping speed. Can't get to connect to data. Phone works fine",0.0
135780,BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115.0,4,Larger than expected but works well.,0.0
305533,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)",Samsung,29.99,2,"I didn`t like this product. It is difficult to use and until now I didn`t get install some applicatives like skype, facebook, games and others. I am very disapointed.",0.0
159358,BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone with Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - White Blue,BLU,26.41,5,excelente producto,0.0
182719,Futuretech® Waterproof Shockproof Dustproof Smartphone A6 4.5 Inch Mtk6582 Quad Core Ip67 Rugged Outdoor Hiking Smartphone 5.0mp Cameras Gps 2g/3g (black),,139.49,1,"the product is garbage and nothing but garbage, i bought it and it arrives damaged already, the microphone doesn't work, i strongly recomend to anybody to avoid dealing whit this company",0.0
218415,"LG G3 D851 4G LTE, 32GB, (GSM Unlockedx200E;) Smartphone, Metallic Black",LG,199.99,5,Bought this from used-gadgets the item was listed as very good unlocked but it was more like new and came exactly described I popped my Sim card in and it worked immediately very satisfied,0.0
44295,Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,"Although I bought used iphone, it was like brand-new! I was satisfied and appreciate that.",0.0
338862,Samsung Galaxy S3 Mini GT-i8190 8GB Android Smartphone - Black,Samsung,125.85,5,"It is a phone very good, the app is very nice, I like all this phone samsung is good and very speed",0.0
179169,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Silver),CNPGD,39.99,1,Arrived three days late and the screen quit three days after that,0.0
314980,"Samsung Galaxy Grand Prime G531H/DS International Version Unlocked Cellphone, Retail Packaging, Gray (International Version)",Samsung,189.9,4,This product was exactly the way I expected it to be... It was not for myself I purchase it but my said that she was very excited when she got.,0.0
19961,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - White,Apple,239.95,2,"I believe this phone was replaced by its original owner not only for an upgrade , but because of the glitches,, the phone is definitely not in perfect working conditions,. The screen doesn't even rotate to landscape consistently. I guess not wanting to search for another iPhone is the only reason I haven't tried to send it back, as well as my recent denial for a money back ""guarantee"",. With eBay. My online shopping experiences seem to not be so great",0.0
299354,"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage. 1 Year warranty. (Model#: E550 WHITE)",Posh Mobile,97.99,3,"I can't fairly review as it only worked for me about 10 days. No sooner than I got halfway used to using it I rolled over on it with a socket in my pocket. Broke the screen and now it only shows a bunch of lines. Can't say anything bad since that was my fault. However, I have done lots of stuff without breaking the old phone I kept in the same pocket, but it had a smaller screen. I got used to doing without some of the features of my old phone but loved the camera, which took great pictures.",0.0
223996,"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",LG,351.09,5,Amazing. I love lg g4. I have experience with lg g3.,0.0
138175,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,3,"Worked fine until a few months in with its first update. Battery is very easily drained and dues but last long, half day at best when using any app. Restarts randomly and locks up randomly. Most apps close down randomly due to phones inability to run them well. Phone cannot run certain apps due to not being compatible/recognized. The longer I have owned it, the worse the signal of the phone has gotten. I cannot longer even get signal to make calls in my own home 80% of the time. Phone is very durable and quality of screen and camera pictures is great. OS system is fantastic. I was impressed at first, but I no longer enjoy this phone nor would I recommend it. Even with the larger memory and an internal SD memory card added, I can not have more than 8 apps total installed or the phone begins to fail. Not worth what I paid in the long run",
